Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Ivan Herrera,o1.5 Hits + Runs + RBIs,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Jake Bauers,o1.5 Hits + Runs + RBIs,0,MIL,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Nathaniel Lowe,o0.5 Hits + Runs + RBIs,0,CIN,COL,0,0,0,0,0,0,Available,1,17,0.43333333333333335,32
Jeff McNeil,o0.5 Singles,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Josh Jung,o1.5 Total Bases,0,TEX,NYY,0,0,0,0,0,0,Available,1,15,0.5,32
Isaac Paredes,o1.5 Hits + Runs + RBIs,0,HOU,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Spencer Torkelson,o1.5 Hits + Runs + RBIs,0,DET,ATL,0,0,0,0,0,0,Available,1,6,0.8,32
Sean Burke,o3.5 Strikeouts,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Josh Naylor,o0.5 Hits,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Jose Caballero,o0.5 Singles,0,NYY,TEX,0,0,0,0,0,0,Available,1,15,0.5,32
Michael Busch,o0.5 Hits,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Tristan Peters,o0.5 Hits,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Miguel Vargas,o1.5 Hits + Runs + RBIs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
JJ Wetherholt,o2.5 Hits + Runs + RBIs,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Carlos Cortes,o1.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Edgar Quero,o0.5 Hits + Runs + RBIs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Josh Jung,o2.5 Hits + Runs + RBIs,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Josh Jung,o0.5 RBIs,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Adolis Garcia,o1.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Bo Bichette,o0.5 Runs,0,NYM,WSH,0,0,0,0,0,0,Available,1,15,0.5,32
Bobby Witt Jr.,o1.5 Total Bases,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Marcelo Mayer,o0.5 Singles,0,BOS,TOR,0,0,0,0,0,0,Available,1,15,0.5,32
Christian Walker,o0.5 Singles,0,HOU,BAL,0,0,0,0,0,0,Available,1,15,0.5,32
Ivan Herrera,o1.5 Total Bases,0,STL,PIT,0,0,0,0,0,0,Available,1,15,0.5,32
Chase DeLauter,o0.5 Singles,0,CLE,TB,0,0,0,0,0,0,Available,1,15,0.5,32
JJ Wetherholt,o1.5 Total Bases,0,STL,PIT,0,0,0,0,0,0,Available,1,15,0.5,32
Foster Griffin,o4.5 Strikeouts,0,WSH,NYM,0,0,0,0,0,0,Available,1,22,0.26666666666666666,32
Carmen Mlodzinski,o3.5 Strikeouts,0,PIT,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Emerson Hancock,o3.5 Strikeouts,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Roki Sasaki,o3.5 Strikeouts,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Chandler Simpson,o0.5 Hits,0,TB,CLE,0,0,0,0,0,0,Available,1,10,0.6666666666666666,32
Garrett Stubbs,o0.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Seiya Suzuki,o0.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Oneil Cruz,o0.5 Hits,0,PIT,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Otto Lopez,o1.5 Hits + Runs + RBIs,0,MIA,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Trea Turner,o0.5 Hits,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Drake Baldwin,o1.5 Hits + Runs + RBIs,0,ATL,DET,0,0,0,0,0,0,Available,1,26,0.13333333333333333,32
Drake Baldwin,o0.5 Runs,0,ATL,DET,0,0,0,0,0,0,Available,1,15,0.5,32
Andy Pages,o0.5 Hits,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Kyle Tucker,o0.5 Hits,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Freddie Freeman,o0.5 Hits,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Drake Baldwin,o0.5 Singles,0,ATL,DET,0,0,0,0,0,0,Available,1,15,0.5,32
Jakob Marsee,o0.5 Hits + Runs + RBIs,0,MIA,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Kyle Schwarber,o0.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Matt Chapman,o0.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Ramon Laureano,o0.5 Hits + Runs + RBIs,0,SD,CHC,0,0,0,0,0,0,Available,1,27,0.1,32
Rhys Hoskins,o0.5 Hits + Runs + RBIs,0,CLE,TB,0,0,0,0,0,0,Available,1,12,0.6,32
Luis Arraez,o0.5 Singles,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Gleyber Torres,o0.5 Hits + Runs + RBIs,0,DET,ATL,0,0,0,0,0,0,Available,1,6,0.8,32
Dillon Dingler,o0.5 Hits + Runs + RBIs,0,DET,ATL,0,0,0,0,0,0,Available,1,6,0.8,32
Mauricio Dubon,o0.5 Hits,0,ATL,DET,0,0,0,0,0,0,Available,1,26,0.13333333333333333,32
Ian Happ,o0.5 Hits,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Ryne Nelson,o3.5 Strikeouts,0,ARI,MIL,0,0,0,0,0,0,Available,1,8,0.7333333333333333,32
Nasim Nuñez,o0.5 Hits + Runs + RBIs,0,WSH,NYM,0,0,0,0,0,0,Available,1,22,0.26666666666666666,32
James Wood,o0.5 Hits + Runs + RBIs,0,WSH,NYM,0,0,0,0,0,0,Available,1,22,0.26666666666666666,32
Austin Hedges,o0.5 Singles,0,CLE,TB,0,0,0,0,0,0,Available,1,15,0.5,32
Slade Cecconi,o3.5 Strikeouts,0,CLE,TB,0,0,0,0,0,0,Available,1,12,0.6,32
Ceddanne Rafaela,o0.5 Hits,0,BOS,TOR,0,0,0,0,0,0,Available,1,21,0.3,32
Spencer Arrighetti,o4.5 Strikeouts,0,HOU,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Zach Neto,o0.5 Hits,0,LAA,CHW,0,0,0,0,0,0,Available,1,14,0.5333333333333333,32
Maikel Garcia,o0.5 Hits,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Gunnar Henderson,o0.5 Hits + Runs + RBIs,0,BAL,HOU,0,0,0,0,0,0,Available,1,1,0.9666666666666667,32
Brice Turang,o0.5 Hits,0,MIL,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Mike Trout,o0.5 Runs,0,LAA,CHW,0,0,0,0,0,0,Available,1,15,0.5,32
Dansby Swanson,o0.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Otto Lopez,o0.5 Singles,0,MIA,LAD,0,0,0,0,0,0,Available,1,15,0.5,32
Jonathan Aranda,o0.5 Hits + Runs + RBIs,0,TB,CLE,0,0,0,0,0,0,Available,1,10,0.6666666666666666,32
Alec Burleson,o0.5 Hits + Runs + RBIs,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Mauricio Dubon,o1.5 Hits + Runs + RBIs,0,ATL,DET,0,0,0,0,0,0,Available,1,26,0.13333333333333333,32
Brandon Lowe,o0.5 Hits,0,PIT,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Teoscar Hernandez,o0.5 Hits + Runs + RBIs,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Willi Castro,o0.5 Hits + Runs + RBIs,0,COL,CIN,0,0,0,0,0,0,Available,1,23,0.23333333333333334,32
JP Crawford,o0.5 Hits + Runs + RBIs,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Gunnar Henderson,o1.5 Hits + Runs + RBIs,0,BAL,HOU,0,0,0,0,0,0,Available,1,1,0.9666666666666667,32
Seiya Suzuki,o0.5 Hits,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Seiya Suzuki,o0.5 Singles,0,CHC,SD,0,0,0,0,0,0,Available,1,15,0.5,32
Ildemaro Vargas,o1.5 Total Bases,0,ARI,MIL,0,0,0,0,0,0,Available,1,15,0.5,32
Konnor Griffin,o0.5 Hits + Runs + RBIs,0,PIT,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Xavier Edwards,o1.5 Hits + Runs + RBIs,0,MIA,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Kerry Carpenter,o0.5 Hits + Runs + RBIs,0,DET,ATL,0,0,0,0,0,0,Available,1,6,0.8,32
Evan Carter,o0.5 Hits + Runs + RBIs,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Agustin Ramirez,o0.5 Hits,0,MIA,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Bryson Stott,o0.5 Hits,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Bryson Stott,o0.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Richie Palacios,o0.5 Hits + Runs + RBIs,0,TB,CLE,0,0,0,0,0,0,Available,1,10,0.6666666666666666,32
Kyle Isbel,o0.5 Hits + Runs + RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Cody Bellinger,o1.5 Hits + Runs + RBIs,0,NYY,TEX,0,0,0,0,0,0,Available,1,24,0.2,32
Moisés Ballesteros,o0.5 Hits,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Wilyer Abreu,o0.5 Singles,0,BOS,TOR,0,0,0,0,0,0,Available,1,15,0.5,32
Chandler Simpson,o1.5 Hits + Runs + RBIs,0,TB,CLE,0,0,0,0,0,0,Available,1,10,0.6666666666666666,32
Alec Burleson,o0.5 Hits,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Jordan Walker,o1.5 Hits + Runs + RBIs,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Jordan Walker,o0.5 Runs,0,STL,PIT,0,0,0,0,0,0,Available,1,15,0.5,32
Corey Seager,o0.5 Hits + Runs + RBIs,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Fernando Tatis Jr.,o1.5 Hits + Runs + RBIs,0,SD,CHC,0,0,0,0,0,0,Available,1,27,0.1,32
Sal Frelick,o0.5 Hits,0,MIL,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Kyle Harrison,o4.5 Strikeouts,0,MIL,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Kumar Rocker,o3.5 Strikeouts,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Francisco Alvarez,o0.5 Hits + Runs + RBIs,0,NYM,WSH,0,0,0,0,0,0,Available,1,29,0.03333333333333333,32
Aaron Judge,o0.5 Runs,0,NYY,TEX,0,0,0,0,0,0,Available,1,15,0.5,32
Alex Bregman,o0.5 Singles,0,CHC,SD,0,0,0,0,0,0,Available,1,15,0.5,32
JJ Wetherholt,o0.5 Runs,0,STL,PIT,0,0,0,0,0,0,Available,1,15,0.5,32
Hyeseong Kim,o0.5 Hits + Runs + RBIs,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Kevin McGonigle,o0.5 Singles,0,DET,ATL,0,0,0,0,0,0,Available,1,15,0.5,32
Danny Jansen,o0.5 Hits,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Danny Jansen,o0.5 Hits + Runs + RBIs,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Manny Machado,o0.5 Hits,0,SD,CHC,0,0,0,0,0,0,Available,1,27,0.1,32
Munetaka Murakami,o0.5 Runs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Mike Trout,o1.5 Hits + Runs + RBIs,0,LAA,CHW,0,0,0,0,0,0,Available,1,14,0.5333333333333333,32
Bo Bichette,o0.5 Singles,0,NYM,WSH,0,0,0,0,0,0,Available,1,15,0.5,32
Brett Baty,o0.5 Hits + Runs + RBIs,0,NYM,WSH,0,0,0,0,0,0,Available,1,29,0.03333333333333333,32
Jazz Chisholm Jr.,o0.5 Hits,0,NYY,TEX,0,0,0,0,0,0,Available,1,24,0.2,32
Seiya Suzuki,o0.5 Runs,0,CHC,SD,0,0,0,0,0,0,Available,1,15,0.5,32
Brandon Lockridge,o0.5 Singles,0,MIL,ARI,0,0,0,0,0,0,Available,1,15,0.5,32
Shea Langeliers,o1.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Shea Langeliers,o0.5 Runs,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Austin Hays,o0.5 Singles,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Randy Arozarena,o1.5 Hits + Runs + RBIs,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Tyler O'Neill,o0.5 Hits,0,BAL,HOU,0,0,0,0,0,0,Available,1,1,0.9666666666666667,32
Gary Sanchez,o0.5 Hits + Runs + RBIs,0,MIL,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Liam Hicks,o1.5 Hits + Runs + RBIs,0,MIA,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Caleb Durbin,o0.5 Hits + Runs + RBIs,0,BOS,TOR,0,0,0,0,0,0,Available,1,21,0.3,32
Jonny DeLuca,o0.5 Hits,0,TB,CLE,0,0,0,0,0,0,Available,1,10,0.6666666666666666,32
Freddie Freeman,o0.5 Singles,0,LAD,MIA,0,0,0,0,0,0,Available,1,15,0.5,32
Hunter Goodman,o1.5 Hits + Runs + RBIs,0,COL,CIN,0,0,0,0,0,0,Available,1,23,0.23333333333333334,32
Xander Bogaerts,o0.5 Singles,0,SD,CHC,0,0,0,0,0,0,Available,1,15,0.5,32
Chase Meidroth,o0.5 Singles,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Luis Rengifo,o0.5 Hits + Runs + RBIs,0,MIL,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Konnor Griffin,o0.5 Hits,0,PIT,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Hunter Feduccia,o0.5 Hits + Runs + RBIs,0,TB,CLE,0,0,0,0,0,0,Available,1,10,0.6666666666666666,32
Kevin McGonigle,o0.5 Runs,0,DET,ATL,0,0,0,0,0,0,Available,1,15,0.5,32
Kyle Karros,o0.5 Hits + Runs + RBIs,0,COL,CIN,0,0,0,0,0,0,Available,1,23,0.23333333333333334,32
Dominic Canzone,o0.5 Hits + Runs + RBIs,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Dansby Swanson,o1.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Nolan Arenado,o0.5 Singles,0,ARI,MIL,0,0,0,0,0,0,Available,1,15,0.5,32
William Contreras,o0.5 Runs,0,MIL,ARI,0,0,0,0,0,0,Available,1,15,0.5,32
William Contreras,o0.5 Singles,0,MIL,ARI,0,0,0,0,0,0,Available,1,15,0.5,32
Jonathan Aranda,o0.5 Hits,0,TB,CLE,0,0,0,0,0,0,Available,1,10,0.6666666666666666,32
Alec Burleson,o1.5 Hits + Runs + RBIs,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Hyeseong Kim,o0.5 Hits,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Cal Raleigh,o0.5 Hits,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Julio Rodriguez,o1.5 Hits + Runs + RBIs,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Julio Rodriguez,o0.5 Singles,0,SEA,MIN,0,0,0,0,0,0,Available,1,15,0.5,32
Cole Young,o1.5 Hits + Runs + RBIs,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Jose Fernandez,o0.5 Runs,0,ARI,MIL,0,0,0,0,0,0,Available,1,15,0.5,32
Ian Happ,o0.5 Runs,0,CHC,SD,0,0,0,0,0,0,Available,1,15,0.5,32
Miguel Amaya,o0.5 Hits,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Seiya Suzuki,o1.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Elly De La Cruz,o0.5 Singles,0,CIN,COL,0,0,0,0,0,0,Available,1,15,0.5,32
Liam Hicks,o0.5 Runs,0,MIA,LAD,0,0,0,0,0,0,Available,1,15,0.5,32
Bryce Harper,o1.5 Hits + Runs + RBIs,0,PHI,SF,0,0,0,0,0,0,Available,1,9,0.7,32
Hunter Goodman,o0.5 Runs,0,COL,CIN,0,0,0,0,0,0,Available,1,15,0.5,32
Eli White,o0.5 Hits + Runs + RBIs,0,ATL,DET,0,0,0,0,0,0,Available,1,26,0.13333333333333333,32
Chase Meidroth,o0.5 Runs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Luis Rengifo,o0.5 Hits,0,MIL,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Jacob Wilson,o1.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Christian Walker,o1.5 Total Bases,0,HOU,BAL,0,0,0,0,0,0,Available,1,15,0.5,32
Christian Walker,o1.5 Hits + Runs + RBIs,0,HOU,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Alec Burleson,o2.5 Hits + Runs + RBIs,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Corey Seager,o0.5 Hits,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Josh Jung,o0.5 Singles,0,TEX,NYY,0,0,0,0,0,0,Available,1,15,0.5,32
TJ Rumfield,o0.5 Singles,0,COL,CIN,0,0,0,0,0,0,Available,1,15,0.5,32
Leo Rivas,o0.5 Hits + Runs + RBIs,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Isaac Collins,o0.5 Hits,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Isaac Collins,o0.5 Hits + Runs + RBIs,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Pete Crow-Armstrong,o1.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Pete Crow-Armstrong,o0.5 Singles,0,CHC,SD,0,0,0,0,0,0,Available,1,15,0.5,32
Moisés Ballesteros,o1.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Nasim Nuñez,o0.5 Hits,0,WSH,NYM,0,0,0,0,0,0,Available,1,22,0.26666666666666666,32
Nasim Nuñez,o0.5 Singles,0,WSH,NYM,0,0,0,0,0,0,Available,1,15,0.5,32
Jacob Lopez,o4.5 Strikeouts,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Jacob Lopez,o3.5 Strikeouts,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Brayan Rocchio,o0.5 Singles,0,CLE,TB,0,0,0,0,0,0,Available,1,15,0.5,32
Connelly Early,o4.5 Strikeouts,0,BOS,TOR,0,0,0,0,0,0,Available,1,21,0.3,32
Jung Hoo Lee,o1.5 Hits + Runs + RBIs,0,SF,PHI,0,0,0,0,0,0,Available,1,7,0.7666666666666667,32
Alex Freeland,o0.5 Hits,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Alex Freeland,o0.5 Hits + Runs + RBIs,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Chris Sale,o6.5 Strikeouts,0,ATL,DET,0,0,0,0,0,0,Available,1,26,0.13333333333333333,32
Austin Hays,o1.5 Hits + Runs + RBIs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Munetaka Murakami,o1.5 Hits + Runs + RBIs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Seth Lugo,o4.5 Strikeouts,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Carter Jensen,o0.5 Hits,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
Dansby Swanson,o0.5 Hits,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Jacob Young,o0.5 Singles,0,WSH,NYM,0,0,0,0,0,0,Available,1,15,0.5,32
Nick Kurtz,o1.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Jacob Wilson,o2.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Ramon Urias,o0.5 Hits + Runs + RBIs,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Nolan Gorman,o1.5 Hits + Runs + RBIs,0,STL,PIT,0,0,0,0,0,0,Available,1,30,0,32
Alec Burleson,o1.5 Total Bases,0,STL,PIT,0,0,0,0,0,0,Available,1,15,0.5,32
Josh Smith,o0.5 Hits + Runs + RBIs,0,TEX,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
JP Crawford,o0.5 Runs,0,SEA,MIN,0,0,0,0,0,0,Available,1,15,0.5,32
Cal Raleigh,o1.5 Hits + Runs + RBIs,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Dominic Canzone,o0.5 Hits,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Darell Hernaiz,o0.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Tyler Soderstrom,o1.5 Total Bases,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
David Fry,o0.5 Hits + Runs + RBIs,0,CLE,TB,0,0,0,0,0,0,Available,1,12,0.6,32
Jakob Marsee,o0.5 Hits,0,MIA,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Kyle Schwarber,o0.5 Runs,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Adolis Garcia,o0.5 Singles,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Caleb Durbin,o0.5 Hits,0,BOS,TOR,0,0,0,0,0,0,Available,1,21,0.3,32
Max Muncy,o1.5 Hits + Runs + RBIs,0,LAD,MIA,0,0,0,0,0,0,Available,1,20,0.3333333333333333,32
Kyle Karros,o0.5 Hits,0,COL,CIN,0,0,0,0,0,0,Available,1,23,0.23333333333333334,32
Xander Bogaerts,o1.5 Hits + Runs + RBIs,0,SD,CHC,0,0,0,0,0,0,Available,1,27,0.1,32
Bo Bichette,o1.5 Hits + Runs + RBIs,0,NYM,WSH,0,0,0,0,0,0,Available,1,29,0.03333333333333333,32
Dansby Swanson,o2.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Michael Busch,o1.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Michael Busch,o0.5 Singles,0,CHC,SD,0,0,0,0,0,0,Available,1,15,0.5,32
Jake Bauers,o0.5 Singles,0,MIL,ARI,0,0,0,0,0,0,Available,1,15,0.5,32
Alec Burleson,o0.5 Runs,0,STL,PIT,0,0,0,0,0,0,Available,1,15,0.5,32
Riley Greene,o1.5 Total Bases,0,DET,ATL,0,0,0,0,0,0,Available,1,15,0.5,32
TJ Rumfield,o1.5 Hits + Runs + RBIs,0,COL,CIN,0,0,0,0,0,0,Available,1,23,0.23333333333333334,32
Mauricio Dubon,o0.5 Runs,0,ATL,DET,0,0,0,0,0,0,Available,1,15,0.5,32
Michael Harris II,o1.5 Hits + Runs + RBIs,0,ATL,DET,0,0,0,0,0,0,Available,1,26,0.13333333333333333,32
Miguel Vargas,o0.5 Runs,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Randy Arozarena,o1.5 Total Bases,0,SEA,MIN,0,0,0,0,0,0,Available,1,15,0.5,32
James McCann,o0.5 Hits,0,ARI,MIL,0,0,0,0,0,0,Available,1,8,0.7333333333333333,32
James McCann,o1.5 Hits + Runs + RBIs,0,ARI,MIL,0,0,0,0,0,0,Available,1,8,0.7333333333333333,32
James McCann,o0.5 Hits + Runs + RBIs,0,ARI,MIL,0,0,0,0,0,0,Available,1,8,0.7333333333333333,32
Luis Rengifo,o1.5 Hits + Runs + RBIs,0,MIL,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Bryce Harper,o0.5 Runs,0,PHI,SF,0,0,0,0,0,0,Available,1,15,0.5,32
Jung Hoo Lee,o0.5 Singles,0,SF,PHI,0,0,0,0,0,0,Available,1,15,0.5,32
Wenceel Perez,o0.5 Hits + Runs + RBIs,0,DET,ATL,0,0,0,0,0,0,Available,1,6,0.8,32
Nick Gonzales,o0.5 Runs,0,PIT,STL,0,0,0,0,0,0,Available,1,15,0.5,32
Liam Hicks,o0.5 RBIs,0,MIA,LAD,0,0,0,0,0,0,Available,1,2,0.9333333333333333,32
Miguel Andujar,o1.5 Total Bases,0,SD,CHC,0,0,0,0,0,0,Available,1,15,0.5,32
Josh Naylor,o0.5 Singles,0,SEA,MIN,0,0,0,0,0,0,Available,1,15,0.5,32
Seiya Suzuki,o1.5 Total Bases,0,CHC,SD,0,0,0,0,0,0,Available,1,15,0.5,32
Seiya Suzuki,o1.5 Hits,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Seiya Suzuki,o2.5 Hits + Runs + RBIs,0,CHC,SD,0,0,0,0,0,0,Available,1,4,0.8666666666666667,32
Carlos Cortes,o0.5 Singles,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Nick Kurtz,o2.5 Hits + Runs + RBIs,0,ATH,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Nick Kurtz,o0.5 Runs,0,ATH,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Brice Matthews,o0.5 Hits + Runs + RBIs,0,HOU,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Matt Olson,o2.5 Total Bases,0,ATL,DET,0,0,0,0,0,0,Available,1,15,0.5,32
Michael Harris II,o1.5 Total Bases,0,ATL,DET,0,0,0,0,0,0,Available,1,15,0.5,32
Michael Harris II,o0.5 RBIs,0,ATL,DET,0,0,0,0,0,0,Available,1,26,0.13333333333333333,32
Cal Raleigh,o0.5 RBIs,0,SEA,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Salvador Perez,o0.5 Singles,0,KC,ATH,0,0,0,0,0,0,Available,1,15,0.5,32
